,Original Image,Gabor1,Gabor2,Gabor3,Gabor4,Gabor5,Gabor6,Gabor7,Gabor8,Gabor9,Gabor10,Gabor11,Gabor12,Gabor13,Gabor14,Gabor15,Gabor16,Gabor17,Gabor18,Gabor19,Gabor20,Gabor21,Gabor22,Gabor23,Gabor24,Gabor25,Gabor26,Gabor27,Gabor28,Gabor29,Gabor30,Gabor31,Gabor32
846,122,0,0,255,255,196,108,79,44,0,0,255,255,0,0,0,0,0,0,255,255,72,1,234,44,0,0,255,255,57,30,103,62
847,122,0,0,255,255,200,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,243,44,0,0,255,255,58,31,109,66
848,115,0,0,255,255,202,110,82,45,0,0,255,255,0,0,0,0,0,0,255,255,68,1,240,43,0,0,255,255,51,27,95,56
849,119,0,0,255,255,207,112,84,45,0,0,255,255,0,0,0,0,0,0,255,255,84,1,252,44,0,0,255,255,70,38,102,58
850,126,0,0,255,255,213,115,86,46,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,46,0,0,255,255,58,29,131,81
851,136,0,0,255,255,215,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,47,0,0,255,255,60,32,108,66
852,120,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,254,48,0,0,255,255,63,33,86,46
853,147,0,0,255,255,222,124,90,50,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,52,0,0,255,255,58,31,114,70
854,150,0,0,255,255,223,125,90,51,0,0,255,255,0,0,0,0,0,0,255,255,68,1,255,53,0,0,255,255,50,26,116,73
855,131,0,0,255,255,223,125,90,51,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,52,0,0,255,255,72,38,89,48
856,141,0,0,255,255,220,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,63,1,253,50,0,0,255,255,47,24,103,64
857,136,0,0,255,255,221,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,65,34,121,73
858,120,0,0,255,255,219,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,90,1,255,46,0,0,255,255,70,37,115,66
859,130,0,0,255,255,217,116,88,47,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,45,0,0,255,255,63,34,119,73
860,117,0,0,255,255,219,116,89,47,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,45,0,0,255,255,65,34,121,72
861,127,0,0,255,255,221,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,91,1,255,46,0,0,255,255,74,40,117,69
862,135,0,0,255,255,224,122,91,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,49,0,0,255,255,57,30,123,75
863,139,0,0,255,255,228,126,92,51,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,51,0,0,255,255,68,36,111,65
864,144,0,0,255,255,232,130,94,53,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,53,0,0,255,255,62,33,106,62
865,152,0,0,255,255,236,132,95,54,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,55,0,0,255,255,58,30,115,70
866,150,0,0,255,255,238,133,96,54,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,55,0,0,255,255,66,35,110,65
867,145,0,0,255,255,239,133,97,54,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,54,0,0,255,255,64,33,112,66
868,149,0,0,255,255,239,131,97,53,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,53,0,0,255,255,65,35,122,74
869,138,0,0,255,255,237,130,96,52,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,52,0,0,255,255,65,34,119,71
870,139,0,0,255,255,232,128,94,52,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,66,35,110,65
871,139,0,0,255,255,229,126,93,51,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,64,33,117,70
872,139,0,0,255,255,227,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,89,1,255,51,0,0,255,255,70,37,125,75
873,135,0,0,255,255,224,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,49,0,0,255,255,62,33,117,71
874,126,0,0,255,255,223,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,63,33,105,61
875,130,0,0,255,255,221,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,62,33,110,65
876,137,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,61,32,117,72
877,134,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,49,0,0,255,255,68,36,115,68
878,131,0,0,255,255,219,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,61,32,113,68
879,128,0,0,255,255,220,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,47,0,0,255,255,58,31,107,64
880,125,0,0,255,255,220,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,63,33,104,60
881,137,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,63,33,117,71
882,139,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,50,0,0,255,255,61,32,119,73
883,131,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,63,33,103,60
884,130,0,0,255,255,221,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,48,0,0,255,255,59,31,104,61
885,133,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,61,32,116,70
886,134,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,49,0,0,255,255,67,35,117,70
887,134,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,49,0,0,255,255,56,29,107,64
888,134,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,49,0,0,255,255,62,33,100,59
889,132,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,60,31,111,67
890,137,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,64,34,118,72
891,123,0,0,255,255,218,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,46,0,0,255,255,63,33,111,66
892,125,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,46,0,0,255,255,62,33,105,62
893,129,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,47,0,0,255,255,59,31,111,67
894,133,0,0,255,255,216,119,87,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,64,34,112,67
895,137,0,0,255,255,213,119,86,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,249,49,0,0,255,255,58,30,105,63
896,130,0,0,255,255,213,119,86,48,0,0,255,255,0,0,0,0,0,0,255,255,74,1,250,48,0,0,255,255,58,30,101,59
897,129,0,0,255,255,213,117,86,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,252,47,0,0,255,255,59,31,103,61
898,127,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,249,46,0,0,255,255,54,28,105,63
899,124,0,0,255,255,206,114,83,46,0,0,255,255,0,0,0,0,0,0,255,255,76,1,244,46,0,0,255,255,60,32,99,58
900,124,0,0,255,255,202,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,241,46,0,0,255,255,58,30,104,63
901,124,0,0,255,255,199,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,73,1,240,44,0,0,255,255,57,30,109,66
902,113,0,0,255,255,197,107,80,43,0,0,255,255,0,0,0,0,0,0,255,255,74,1,239,42,0,0,255,255,58,31,99,58
903,111,0,0,255,255,196,106,79,43,0,0,255,255,0,0,0,0,0,0,255,255,72,1,237,41,0,0,255,255,57,30,98,58
904,115,0,0,255,255,194,105,79,43,0,0,255,255,0,0,0,0,0,0,255,255,70,1,236,41,0,0,255,255,54,28,104,63
905,115,0,0,255,255,194,105,79,43,0,0,255,255,0,0,0,0,0,0,255,255,79,1,238,42,0,0,255,255,63,33,106,63
906,118,0,0,255,255,194,106,79,43,0,0,255,255,0,0,0,0,0,0,255,255,70,1,234,43,0,0,255,255,54,28,103,62
907,118,0,0,255,255,198,108,80,44,0,0,255,255,0,0,0,0,0,0,255,255,73,1,237,43,0,0,255,255,59,31,100,59
908,115,0,0,255,255,200,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,70,1,239,43,0,0,255,255,53,27,98,58
909,126,0,0,255,255,205,112,83,45,0,0,255,255,0,0,0,0,0,0,255,255,80,1,248,45,0,0,255,255,66,35,108,64
910,123,0,0,255,255,209,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,254,46,0,0,255,255,54,28,116,70
911,131,0,0,255,255,213,117,86,47,0,0,255,255,0,0,0,0,0,0,255,255,78,1,252,47,0,0,255,255,65,35,101,60
912,124,0,0,255,255,217,120,88,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,48,0,0,255,255,56,29,102,59
913,142,0,0,255,255,221,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,63,34,113,69
914,138,0,0,255,255,220,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,68,1,253,51,0,0,255,255,50,26,103,63
915,137,0,0,255,255,221,124,90,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,51,0,0,255,255,71,38,97,55
916,140,0,0,255,255,219,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,65,1,254,51,0,0,255,255,46,23,110,69
917,136,0,0,255,255,219,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,67,36,107,63
918,120,0,0,255,255,216,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,60,31,106,62
919,133,0,0,255,255,213,115,86,47,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,46,0,0,255,255,62,33,116,72
920,117,0,0,255,255,215,114,87,46,0,0,255,255,0,0,0,0,0,0,255,255,89,1,255,45,0,0,255,255,68,36,122,72
921,123,0,0,255,255,218,115,88,47,0,0,255,255,0,0,0,0,0,0,255,255,93,1,255,44,0,0,255,255,74,40,126,75
922,127,0,0,255,255,220,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,255,45,0,0,255,255,54,28,119,73
923,125,0,0,255,255,226,123,92,50,0,0,255,255,0,0,0,0,0,0,255,255,91,1,255,48,0,0,255,255,74,40,105,59
924,146,0,0,255,255,228,127,92,52,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,53,0,0,255,255,56,29,114,70
925,158,0,0,255,255,233,131,94,53,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,56,0,0,255,255,63,34,118,73
926,145,0,0,255,255,235,133,95,54,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,56,0,0,255,255,59,31,99,57
927,153,0,0,255,255,237,133,96,54,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,55,0,0,255,255,63,34,102,61
928,142,0,0,255,255,238,131,97,53,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,53,0,0,255,255,59,30,124,75
929,144,0,0,255,255,237,129,96,52,0,0,255,255,0,0,0,0,0,0,255,255,93,1,255,51,0,0,255,255,77,41,123,73
930,133,0,0,255,255,232,127,94,51,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,50,0,0,255,255,56,29,115,69
931,137,0,0,255,255,228,125,92,51,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,50,0,0,255,255,72,38,110,64
932,136,0,0,255,255,225,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,63,33,123,74
933,141,0,0,255,255,224,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,50,0,0,255,255,67,36,124,76
934,127,0,0,255,255,221,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,61,32,106,62
935,127,0,0,255,255,220,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,47,0,0,255,255,62,33,103,60
936,135,0,0,255,255,218,120,88,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,48,0,0,255,255,58,30,113,69
937,133,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,49,0,0,255,255,70,37,118,70
938,133,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,62,33,117,71
939,127,0,0,255,255,219,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,46,0,0,255,255,58,30,107,64
940,122,0,0,255,255,219,119,89,48,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,46,0,0,255,255,62,33,99,57
941,136,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,49,0,0,255,255,62,33,113,69
942,140,0,0,255,255,217,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,51,0,0,255,255,62,32,121,74
943,133,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,65,34,106,63
944,128,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,72,1,255,47,0,0,255,255,56,29,101,59
945,129,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,47,0,0,255,255,60,31,107,64
946,132,0,0,255,255,219,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,48,0,0,255,255,67,36,118,70
947,136,0,0,255,255,216,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,49,0,0,255,255,56,29,114,70
948,131,0,0,255,255,214,119,87,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,250,48,0,0,255,255,61,33,97,56
949,126,0,0,255,255,214,118,86,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,253,48,0,0,255,255,59,31,102,60
950,136,0,0,255,255,214,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,47,0,0,255,255,62,33,119,74
951,122,0,0,255,255,214,116,87,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,46,0,0,255,255,62,33,115,69
952,122,0,0,255,255,214,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,45,0,0,255,255,64,34,102,60
953,125,0,0,255,255,213,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,46,0,0,255,255,56,29,108,65
954,131,0,0,255,255,214,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,113,68
955,135,0,0,255,255,211,118,86,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,247,49,0,0,255,255,57,30,104,63
956,131,0,0,255,255,212,118,86,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,248,49,0,0,255,255,59,31,100,59
957,130,0,0,255,255,211,117,86,47,0,0,255,255,0,0,0,0,0,0,255,255,70,1,247,48,0,0,255,255,54,28,100,60
958,128,0,0,255,255,209,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,72,1,246,47,0,0,255,255,57,30,100,59
959,123,0,0,255,255,205,113,83,46,0,0,255,255,0,0,0,0,0,0,255,255,73,1,243,46,0,0,255,255,57,30,100,59
960,126,0,0,255,255,201,111,81,45,0,0,255,255,0,0,0,0,0,0,255,255,75,1,241,45,0,0,255,255,60,32,106,64
961,117,0,0,255,255,198,108,80,44,0,0,255,255,0,0,0,0,0,0,255,255,73,1,240,43,0,0,255,255,55,29,106,64
962,113,0,0,255,255,196,106,80,43,0,0,255,255,0,0,0,0,0,0,255,255,77,1,239,41,0,0,255,255,62,33,100,59
963,109,0,0,255,255,195,105,79,42,0,0,255,255,0,0,0,0,0,0,255,255,73,1,240,40,0,0,255,255,55,29,105,63
964,115,0,0,255,255,195,105,79,42,0,0,255,255,0,0,0,0,0,0,255,255,74,1,239,41,0,0,255,255,59,31,105,63
965,114,0,0,255,255,194,106,79,43,0,0,255,255,0,0,0,0,0,0,255,255,72,1,234,43,0,0,255,255,56,30,99,59
966,121,0,0,255,255,195,108,79,44,0,0,255,255,0,0,0,0,0,0,255,255,71,1,232,44,0,0,255,255,56,30,98,59
967,123,0,0,255,255,197,109,80,44,0,0,255,255,0,0,0,0,0,0,255,255,68,1,232,45,0,0,255,255,53,28,99,60
968,120,0,0,255,255,200,110,81,45,0,0,255,255,0,0,0,0,0,0,255,255,75,1,239,45,0,0,255,255,59,31,99,59
969,122,0,0,255,255,204,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,245,44,0,0,255,255,57,30,106,64
970,121,0,0,255,255,208,113,84,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,253,44,0,0,255,255,60,31,109,66
971,122,0,0,255,255,212,115,86,46,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,45,0,0,255,255,63,33,108,64
972,129,0,0,255,255,215,117,87,48,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,47,0,0,255,255,60,32,111,67
973,134,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,49,0,0,255,255,60,32,110,66
974,137,0,0,255,255,219,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,73,1,253,51,0,0,255,255,57,30,100,59
975,140,0,0,255,255,221,124,89,50,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,52,0,0,255,255,60,32,101,59
976,141,0,0,255,255,220,124,89,50,0,0,255,255,0,0,0,0,0,0,255,255,71,1,255,52,0,0,255,255,53,28,106,65
977,138,0,0,255,255,219,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,63,33,103,61
978,127,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,61,32,110,65
979,130,0,0,255,255,217,117,88,47,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,46,0,0,255,255,65,34,119,72
980,118,0,0,255,255,216,115,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,44,0,0,255,255,64,33,117,69
981,122,0,0,255,255,218,116,88,47,0,0,255,255,0,0,0,0,0,0,255,255,92,1,255,44,0,0,255,255,74,40,119,70
982,128,0,0,255,255,221,118,90,48,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,46,0,0,255,255,63,33,130,80
983,132,0,0,255,255,226,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,48,0,0,255,255,67,35,115,68
984,136,0,0,255,255,228,127,92,51,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,51,0,0,255,255,61,32,100,58
985,152,0,0,255,255,234,131,95,53,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,55,0,0,255,255,64,34,117,71
986,157,0,0,255,255,237,134,96,54,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,57,0,0,255,255,56,29,118,72
987,149,0,0,255,255,238,134,96,54,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,56,0,0,255,255,67,36,98,56
988,145,0,0,255,255,241,133,97,54,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,54,0,0,255,255,63,33,114,67
989,151,0,0,255,255,240,131,97,53,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,53,0,0,255,255,63,33,130,81
990,135,0,0,255,255,236,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,51,0,0,255,255,67,35,111,65
991,136,0,0,255,255,231,127,93,51,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,51,0,0,255,255,68,36,109,63
992,144,0,0,255,255,228,125,92,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,62,33,131,81
993,134,0,0,255,255,226,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,49,0,0,255,255,68,36,121,72
994,128,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,63,34,101,58
995,130,0,0,255,255,220,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,48,0,0,255,255,59,31,111,67
996,134,0,0,255,255,219,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,64,34,119,72
997,132,0,0,255,255,216,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,112,67
998,129,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,63,33,110,66
999,128,0,0,255,255,218,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,47,0,0,255,255,61,32,113,68
1000,127,0,0,255,255,219,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,47,0,0,255,255,61,32,109,64
1001,131,0,0,255,255,218,120,88,48,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,63,33,107,64
1002,137,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,50,0,0,255,255,61,32,114,69
1003,137,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,50,0,0,255,255,60,32,110,66
1004,131,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,49,0,0,255,255,61,32,102,60
1005,131,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,48,0,0,255,255,58,30,106,63
1006,133,0,0,255,255,219,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,115,69
1007,130,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,48,0,0,255,255,59,31,112,67
1008,131,0,0,255,255,213,118,86,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,249,48,0,0,255,255,59,31,99,59
1009,126,0,0,255,255,211,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,77,1,250,47,0,0,255,255,60,31,103,60
1010,132,0,0,255,255,211,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,63,34,118,72
1011,124,0,0,255,255,211,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,45,0,0,255,255,60,31,115,69
1012,116,0,0,255,255,211,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,44,0,0,255,255,64,34,101,58
1013,122,0,0,255,255,211,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,254,45,0,0,255,255,58,30,107,64
1014,130,0,0,255,255,211,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,78,1,254,47,0,0,255,255,60,32,114,69
1015,132,0,0,255,255,210,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,76,1,246,49,0,0,255,255,60,31,103,62
1016,132,0,0,255,255,210,117,85,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,245,49,0,0,255,255,57,30,99,59
1017,130,0,0,255,255,211,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,69,1,246,48,0,0,255,255,53,28,101,61
1018,127,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,248,47,0,0,255,255,59,31,99,59
1019,124,0,0,255,255,206,114,83,46,0,0,255,255,0,0,0,0,0,0,255,255,71,1,244,46,0,0,255,255,54,28,100,60
1020,127,0,0,255,255,203,112,82,45,0,0,255,255,0,0,0,0,0,0,255,255,76,1,243,46,0,0,255,255,61,33,106,64
1021,119,0,0,255,255,200,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,72,1,241,44,0,0,255,255,54,28,106,64
1022,118,0,0,255,255,199,108,80,44,0,0,255,255,0,0,0,0,0,0,255,255,78,1,241,42,0,0,255,255,64,34,102,60
1023,110,0,0,255,255,199,107,80,43,0,0,255,255,0,0,0,0,0,0,255,255,74,1,245,41,0,0,255,255,55,28,108,65
1024,117,0,0,255,255,197,107,80,43,0,0,255,255,0,0,0,0,0,0,255,255,72,1,239,41,0,0,255,255,58,31,102,62
1025,113,0,0,255,255,196,107,79,43,0,0,255,255,0,0,0,0,0,0,255,255,73,1,235,43,0,0,255,255,56,30,95,56
1026,124,0,0,255,255,197,109,80,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,236,45,0,0,255,255,59,31,105,63
1027,127,0,0,255,255,198,110,80,44,0,0,255,255,0,0,0,0,0,0,255,255,68,1,235,45,0,0,255,255,52,27,106,66
1028,116,0,0,255,255,201,110,81,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,239,44,0,0,255,255,59,31,93,53
1029,120,0,0,255,255,204,111,83,45,0,0,255,255,0,0,0,0,0,0,255,255,73,1,244,44,0,0,255,255,58,31,100,59
1030,124,0,0,255,255,209,113,85,46,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,45,0,0,255,255,60,31,119,73
1031,124,0,0,255,255,212,115,86,46,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,45,0,0,255,255,65,35,113,67
1032,126,0,0,255,255,214,117,86,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,252,47,0,0,255,255,57,30,100,59
1033,133,0,0,255,255,217,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,49,0,0,255,255,60,32,103,61
1034,140,0,0,255,255,218,122,88,50,0,0,255,255,0,0,0,0,0,0,255,255,73,1,254,51,0,0,255,255,55,29,108,65
1035,142,0,0,255,255,218,123,88,50,0,0,255,255,0,0,0,0,0,0,255,255,75,1,251,52,0,0,255,255,60,32,101,60
1036,134,0,0,255,255,217,122,88,49,0,0,255,255,0,0,0,0,0,0,255,255,72,1,251,50,0,0,255,255,55,28,98,58
1037,135,0,0,255,255,216,120,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,49,0,0,255,255,61,32,105,63
1038,125,0,0,255,255,216,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,46,0,0,255,255,62,33,117,70
1039,124,0,0,255,255,215,115,87,47,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,45,0,0,255,255,68,36,119,71
1040,119,0,0,255,255,214,114,87,46,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,44,0,0,255,255,60,32,114,68
1041,122,0,0,255,255,216,116,88,47,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,45,0,0,255,255,71,38,115,67
1042,131,0,0,255,255,220,119,89,48,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,47,0,0,255,255,64,34,126,77
1043,137,0,0,255,255,225,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,64,34,118,71
1044,135,0,0,255,255,229,127,93,51,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,51,0,0,255,255,61,32,100,58
1045,147,0,0,255,255,235,131,95,53,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,54,0,0,255,255,66,35,113,67
1046,154,0,0,255,255,238,133,96,54,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,56,0,0,255,255,57,30,123,76
1047,150,0,0,255,255,239,134,97,54,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,55,0,0,255,255,68,36,105,61
